LAMMPS data file via write_data, version 10 Sep 2025, timestep = 206, units = lj

1200 atoms
2 atom types

-30 30 xlo xhi
-30 30 ylo yhi
-30 30 zlo zhi

Masses

1 1
2 9

Pair Coeffs # lj/cut/omp

1 1 1
2 0.6 3

Atoms # atomic

172 1 -0.9474964956508494 -24.57360240378119 -28.53560035048779 0 0 0
558 1 1.9823647010155703 -18.755300367810193 -29.345118607279208 0 0 0
229 1 5.628557184538131 -20.83939946761327 -27.786852176201926 0 0 0
699 1 -26.871778005749373 -17.513639272865888 -27.83988223978118 0 0 0
746 1 -18.485447542872002 -18.458225780535027 -28.86388071221075 0 0 0
357 1 14.466178075986049 -16.317530513588 -29.840900143741706 0 0 0
313 1 28.21325230011148 -12.319230470501015 -28.00872120814292 0 0 0
556 1 21.16683172318871 -11.820527127792685 -29.911436116501722 0 0 0
73 1 23.036197447211464 -11.449475778591838 -29.877457398961788 0 0 0
49 1 11.23842880472285 -7.921542862138574 -29.823228562199322 0 0 0
35 1 -6.804699300231739 -6.581138994815358 -29.203085861729033 0 0 0
848 1 7.068418382544784 -6.1937232360980055 -29.746798301622537 0 0 0
235 1 -17.964212609438327 -4.521326829922071 -29.940030500264854 0 0 0
844 1 -26.257025402158977 -1.8259340859139037 -28.474181954969737 0 0 0
382 1 -19.520351838993943 0.04534276749029776 -27.932893700112718 0 0 0
59 1 -18.47807100999737 0.46183423547385805 -27.943217481282463 0 0 0
799 1 -29.11548909063013 1.6728599649480358 -29.81899834502252 0 0 0
342 1 -25.165159574554718 3.0790723972715517 -29.002582907410314 0 0 0
453 1 -23.90762904689092 3.1034250876154132 -29.6537502871723 0 0 0
61 1 -1.3719940562718322 4.778898826202071 -28.770727160549534 0 0 0
581 1 -1.8974689497950072 5.35635820842344 -27.964291888468633 0 0 0
292 1 -27.29827692513334 7.023191683718793 -29.132692334224544 0 0 0
174 1 17.568463749236148 6.10645568142128 -28.08830420571401 0 0 0
773 1 18.7129332654193 9.149291582955101 -28.594503551432144 0 0 0
254 1 -1.3575089369558386 13.38363663944664 -28.87546645967154 0 0 0
790 1 25.097526728686653 14.131729036630936 -28.03008134385109 0 0 0
841 1 -24.13012278115214 14.552893046052432 -28.488159253523083 0 0 0
275 1 -21.045698611261006 15.416964666209815 -28.11327075494487 0 0 0
246 1 -9.12722182481687 16.48226751536994 -29.626630141595204 0 0 0
182 1 -3.075236977196659 16.23124283431788 -29.19192973067375 0 0 0
496 1 28.721279901788236 18.551309354860017 -28.143672867745007 0 0 0
202 1 -20.375927551824567 21.78563648452313 -28.807604619677925 0 0 0
419 1 8.836049003221504 23.848969518223747 -28.548387352998482 0 0 0
869 1 -21.40994860002592 27.95554522866318 -28.33225430371123 0 0 0
698 1 20.36463425046049 28.40784748942025 -29.307245313798656 0 0 0
308 1 12.247736685254335 -24.623350022008257 -25.85335416336125 0 0 0
846 1 -3.2869620194925564 -19.122506490082433 -26.206880387842197 0 0 0
873 1 11.448445460810785 -19.57391681519894 -26.058560217067228 0 0 0
608 1 14.527662926511104 -19.139606575630786 -27.03596092189504 0 0 0
455 1 29.734991479150413 -20.15923109192815 -27.383571324146985 0 0 0
329 1 -21.789037110088135 -15.891814846153437 -26.100173518688646 0 0 0
57 1 -4.826019778687347 -15.76257551957816 -27.366455977591833 0 0 0
249 1 29.985276232761013 -12.733242321056899 -25.564920092418006 -1 0 0
194 1 -15.779902919093102 -12.828361197760497 -26.266650760670494 0 0 0
338 1 3.462100612680473 -12.47500267926371 -27.370030385148727 0 0 0
358 1 11.962075774540232 -13.39245730237684 -27.0298810475645 0 0 0
406 1 15.73561651899275 -11.493165288815817 -25.629009127444128 0 0 0
462 1 26.360860305470432 -12.186788666597362 -27.67893968515086 0 0 0
832 1 15.111160597350057 -6.72384033758372 -27.58455376959618 0 0 0
548 1 -6.272559927903377 -2.9147082720486033 -27.50192832085394 0 0 0
862 1 -1.9743463825315004 -2.8396512068992728 -26.01783435606297 0 0 0
267 1 4.098166112833738 -2.122141603437317 -26.833928971008365 0 0 0
761 1 28.418669627544464 -1.3424805630073438 -26.250522742618994 0 0 0
395 1 27.582960050988778 0.7324876711732289 -25.900010313337727 0 0 0
966 1 6.227836440666353 3.072227825939743 -27.065330619682676 0 0 0
44 1 -12.52554209346128 4.998590897565265 -27.199389980571134 0 0 0
18 1 -24.227193512867363 6.739710525727616 -27.30679025901901 0 0 0
452 1 -18.22767879265718 7.402531810757949 -25.647856591105395 0 0 0
654 1 -10.556243159391892 6.676978209000128 -27.371339084185333 0 0 0
739 1 -24.200074611131498 9.935707768406337 -25.572639699509395 0 0 0
51 1 20.53880535621536 8.101447645836048 -25.62671096373848 0 0 0
898 1 21.24572428435552 10.672099479101245 -27.33968008393395 0 0 0
967 1 -5.985978215926316 13.664124926395772 -27.052362066252325 0 0 0
838 1 11.870869268603094 13.699797412240784 -27.504892469153223 0 0 0
602 1 -10.384173867780921 15.49032699351853 -26.977458969775803 0 0 0
711 1 9.774854272939573 17.636431123780174 -26.54265714739372 0 0 0
970 1 -8.95223774898436 19.740152819892465 -27.251556067378985 0 0 0
13 1 -11.361115772818684 29.154937790093246 -27.76454721178634 0 0 0
744 1 -8.623501972677937 29.374613648209273 -26.06442923769067 0 0 0
126 1 12.426073004833377 29.77867775394627 -26.457349175904074 0 0 0
964 1 29.607290988605143 29.739645486576322 -25.778307111830593 0 0 0
277 1 14.755816287552076 -26.661836020668044 -24.26846509722565 0 0 0
822 1 26.532332545622133 -26.997503540206548 -24.92167906742143 0 0 0
509 1 2.683248525803563 -22.6420268195877 -24.544756810434514 0 0 0
464 1 -22.44904500913961 -19.009698732391822 -25.46463511645647 0 0 0
215 1 -26.8471700668736 -16.84661730141852 -24.992361758210016 0 0 0
957 1 27.148985435572442 -18.02086201666656 -24.669257558038982 0 0 0
325 1 -21.553027314017886 -15.367502540545155 -25.136134250923057 0 0 0
613 1 14.514472579823092 -15.259350913231891 -23.910798688377625 0 0 0
947 1 22.716177503810574 -16.06544089803089 -24.485339782907648 0 0 0
676 1 23.74403638133245 -16.100713820243005 -24.03566680358872 0 0 0
793 1 -26.289495134860974 -7.544731608379973 -24.304142042204802 0 0 0
330 1 -20.994999972635412 -2.964540083410469 -25.025181879766834 0 0 0
413 1 -15.704356825772837 -3.125170764105942 -24.745032328527902 0 0 0
876 1 12.633943288882236 -1.315143756249519 -23.621111285696323 0 0 0
3 1 21.1342623322896 3.547018791337976 -25.255173982705536 0 0 0
842 1 -26.076416474075074 6.385232454316696 -24.315972330641113 0 0 0
798 1 4.320323965469185 11.58666330382736 -23.6275878933322 0 0 0
828 1 9.87507573323095 10.397848412579783 -23.36172977153292 0 0 0
537 1 14.287679681688395 13.032410136904758 -24.28282904172448 0 0 0
